order_status,Order_status,Product_Category,date
delivered,5,drinks,2018-01-02
delivered,1,drinks,2018-01-03
delivered,5,drinks,2018-01-04
delivered,1,drinks,2018-01-05
delivered,1,drinks,2018-01-06
delivered,3,drinks,2018-01-07
delivered,1,drinks,2018-01-08
delivered,6,drinks,2018-01-09
delivered,3,drinks,2018-01-10
delivered,1,drinks,2018-01-11
delivered,1,drinks,2018-01-12
delivered,4,drinks,2018-01-13
delivered,2,drinks,2018-01-14
delivered,2,drinks,2018-01-15
delivered,1,drinks,2018-01-23
delivered,1,drinks,2018-01-24
delivered,3,drinks,2018-01-26
delivered,2,drinks,2018-01-27
delivered,1,drinks,2018-01-28
delivered,2,drinks,2018-01-29
delivered,4,drinks,2018-01-30
delivered,2,drinks,2018-02-01
delivered,1,drinks,2018-02-04
delivered,1,drinks,2018-02-06
delivered,1,drinks,2018-02-07
delivered,1,drinks,2018-02-08
delivered,2,drinks,2018-02-09
delivered,1,drinks,2018-02-13
delivered,3,drinks,2018-02-14
delivered,3,drinks,2018-02-15
delivered,1,drinks,2018-02-16
delivered,4,drinks,2018-02-17
delivered,1,drinks,2018-02-18
delivered,1,drinks,2018-02-19
delivered,1,drinks,2018-02-23
delivered,4,drinks,2018-02-24
delivered,2,drinks,2018-02-25
delivered,1,drinks,2018-02-26
delivered,1,drinks,2018-02-27
delivered,2,drinks,2018-03-02
delivered,5,drinks,2018-03-07
delivered,1,drinks,2018-03-11
delivered,1,drinks,2018-03-13
delivered,1,drinks,2018-03-14
delivered,1,drinks,2018-03-15
delivered,1,drinks,2018-03-19
delivered,2,drinks,2018-03-20
delivered,1,drinks,2018-03-23
delivered,2,drinks,2018-03-26
delivered,1,drinks,2018-03-27
delivered,2,drinks,2018-03-28
delivered,1,drinks,2018-03-31
delivered,1,drinks,2018-04-01
delivered,2,drinks,2018-04-04
delivered,1,drinks,2018-04-06
delivered,1,drinks,2018-04-08
delivered,5,drinks,2018-04-09
delivered,4,drinks,2018-04-10
delivered,1,drinks,2018-04-11
delivered,3,drinks,2018-04-12
delivered,5,drinks,2018-04-13
delivered,7,drinks,2018-04-15
delivered,14,drinks,2018-04-19
delivered,1,drinks,2018-04-20
delivered,1,drinks,2018-04-22
delivered,1,drinks,2018-04-23
delivered,3,drinks,2018-04-25
delivered,3,drinks,2018-04-27
delivered,1,drinks,2018-04-29
delivered,1,drinks,2018-05-01
delivered,4,drinks,2018-05-03
delivered,4,drinks,2018-05-05
delivered,5,drinks,2018-05-06
delivered,7,drinks,2018-05-07
delivered,1,drinks,2018-05-08
delivered,5,drinks,2018-05-10
delivered,2,drinks,2018-05-11
delivered,3,drinks,2018-05-13
delivered,1,drinks,2018-05-15
delivered,1,drinks,2018-05-16
delivered,1,drinks,2018-05-18
delivered,2,drinks,2018-05-19
delivered,3,drinks,2018-05-21
delivered,2,drinks,2018-05-22
delivered,3,drinks,2018-05-23
delivered,1,drinks,2018-05-24
delivered,1,drinks,2018-05-25
delivered,1,drinks,2018-06-04
delivered,2,drinks,2018-06-06
delivered,1,drinks,2018-06-07
delivered,2,drinks,2018-06-08
delivered,1,drinks,2018-06-09
delivered,2,drinks,2018-06-10
delivered,4,drinks,2018-06-11
delivered,2,drinks,2018-06-12
delivered,3,drinks,2018-06-13
delivered,1,drinks,2018-06-16
delivered,3,drinks,2018-06-17
delivered,2,drinks,2018-06-18
delivered,1,drinks,2018-06-19
delivered,1,drinks,2018-06-20
delivered,2,drinks,2018-06-21
delivered,1,drinks,2018-06-22
delivered,1,drinks,2018-06-23
delivered,1,drinks,2018-06-24
delivered,1,drinks,2018-06-29
delivered,1,drinks,2018-06-30
delivered,2,drinks,2018-07-04
delivered,2,drinks,2018-07-13
delivered,2,drinks,2018-07-17
delivered,1,drinks,2018-07-18
delivered,1,drinks,2018-07-19
delivered,2,drinks,2018-07-20
delivered,1,drinks,2018-07-22
delivered,1,drinks,2018-07-24
delivered,1,drinks,2018-07-26
delivered,1,drinks,2018-07-27
delivered,1,drinks,2018-07-30
delivered,1,drinks,2018-07-31
delivered,3,drinks,2018-08-01
delivered,1,drinks,2018-08-03
delivered,2,drinks,2018-08-04
delivered,1,drinks,2018-08-05
delivered,1,drinks,2018-08-06
delivered,1,drinks,2018-08-07
delivered,2,drinks,2018-08-08
delivered,2,drinks,2018-08-09
delivered,1,drinks,2018-08-10
delivered,1,drinks,2018-08-11
delivered,2,drinks,2018-08-14
delivered,6,drinks,2018-08-15
delivered,1,drinks,2018-08-17
delivered,1,drinks,2018-08-22
delivered,1,drinks,2018-08-26
delivered,1,drinks,2018-08-27
invoiced,1,drinks,2017-09-30
invoiced,1,drinks,2018-05-20
invoiced,1,drinks,2018-07-14
invoiced,3,drinks,2018-08-02
shipped,6,drinks,2017-04-03
shipped,1,drinks,2017-04-17
shipped,1,drinks,2017-11-22
shipped,2,drinks,2018-01-30
shipped,1,drinks,2018-02-20
canceled,1,dvds_blu_ray,2017-03-06
canceled,1,dvds_blu_ray,2017-10-12
delivered,2,dvds_blu_ray,2017-01-31
delivered,1,dvds_blu_ray,2017-02-06
delivered,2,dvds_blu_ray,2017-03-12
delivered,1,dvds_blu_ray,2017-03-26
delivered,1,dvds_blu_ray,2017-03-27
delivered,1,dvds_blu_ray,2017-04-05
delivered,1,dvds_blu_ray,2017-04-21
delivered,1,dvds_blu_ray,2017-05-08
delivered,1,dvds_blu_ray,2017-05-15
delivered,1,dvds_blu_ray,2017-05-19
delivered,1,dvds_blu_ray,2017-05-28
delivered,1,dvds_blu_ray,2017-06-04
delivered,1,dvds_blu_ray,2017-06-05
delivered,1,dvds_blu_ray,2017-06-18
delivered,1,dvds_blu_ray,2017-06-28
delivered,1,dvds_blu_ray,2017-07-07
delivered,1,dvds_blu_ray,2017-07-13
delivered,1,dvds_blu_ray,2017-07-16
delivered,1,dvds_blu_ray,2017-08-06
delivered,2,dvds_blu_ray,2017-08-07
delivered,1,dvds_blu_ray,2017-08-11
delivered,1,dvds_blu_ray,2017-08-17
delivered,1,dvds_blu_ray,2017-08-26
delivered,1,dvds_blu_ray,2017-09-01
delivered,1,dvds_blu_ray,2017-09-24
delivered,1,dvds_blu_ray,2017-10-02
delivered,1,dvds_blu_ray,2017-10-12
delivered,1,dvds_blu_ray,2017-10-26
delivered,1,dvds_blu_ray,2017-10-29
delivered,1,dvds_blu_ray,2017-11-03
delivered,2,dvds_blu_ray,2017-11-27
delivered,1,dvds_blu_ray,2017-12-12
delivered,1,dvds_blu_ray,2018-01-01
delivered,1,dvds_blu_ray,2018-01-30
delivered,1,dvds_blu_ray,2018-02-08
delivered,1,dvds_blu_ray,2018-03-14
delivered,1,dvds_blu_ray,2018-03-19
delivered,1,dvds_blu_ray,2018-04-01
delivered,2,dvds_blu_ray,2018-04-08
delivered,1,dvds_blu_ray,2018-04-26
delivered,1,dvds_blu_ray,2018-04-29
delivered,1,dvds_blu_ray,2018-05-05
delivered,1,dvds_blu_ray,2018-05-09
delivered,2,dvds_blu_ray,2018-05-13
delivered,1,dvds_blu_ray,2018-05-15
delivered,1,dvds_blu_ray,2018-05-16
delivered,1,dvds_blu_ray,2018-05-23
delivered,1,dvds_blu_ray,2018-06-08
delivered,2,dvds_blu_ray,2018-06-13
delivered,2,dvds_blu_ray,2018-06-16
delivered,1,dvds_blu_ray,2018-06-25
delivered,1,dvds_blu_ray,2018-07-15
delivered,1,dvds_blu_ray,2018-08-23
shipped,1,dvds_blu_ray,2017-07-30
canceled,1,electronics,2017-06-15
canceled,1,electronics,2018-02-26
canceled,1,electronics,2018-05-05
canceled,1,electronics,2018-05-22
canceled,5,electronics,2018-07-22
canceled,2,electronics,2018-07-23
delivered,1,electronics,2016-10-06
delivered,1,electronics,2017-01-16
delivered,4,electronics,2017-01-17
delivered,1,electronics,2017-01-18
delivered,1,electronics,2017-01-19
delivered,1,electronics,2017-01-20
delivered,1,electronics,2017-01-21
delivered,1,electronics,2017-01-22
delivered,1,electronics,2017-01-28
delivered,2,electronics,2017-02-07
delivered,1,electronics,2017-02-08
delivered,3,electronics,2017-02-12
delivered,3,electronics,2017-02-14
delivered,1,electronics,2017-02-17
delivered,1,electronics,2017-02-20
delivered,1,electronics,2017-02-21
delivered,1,electronics,2017-02-24
delivered,5,electronics,2017-02-27
delivered,1,electronics,2017-02-28
delivered,3,electronics,2017-03-02
delivered,1,electronics,2017-03-03
delivered,1,electronics,2017-03-04
delivered,2,electronics,2017-03-07
delivered,4,electronics,2017-03-11
delivered,2,electronics,2017-03-14
delivered,2,electronics,2017-03-15
delivered,1,electronics,2017-03-16
delivered,2,electronics,2017-03-18
delivered,1,electronics,2017-03-19
delivered,2,electronics,2017-03-20
delivered,3,electronics,2017-03-21
delivered,1,electronics,2017-03-23
delivered,2,electronics,2017-03-25
delivered,1,electronics,2017-03-26
delivered,5,electronics,2017-03-27
delivered,1,electronics,2017-03-28
delivered,1,electronics,2017-03-29
delivered,2,electronics,2017-03-30
delivered,2,electronics,2017-04-03
delivered,1,electronics,2017-04-04
delivered,5,electronics,2017-04-05
delivered,3,electronics,2017-04-06
delivered,1,electronics,2017-04-07
delivered,1,electronics,2017-04-09
delivered,2,electronics,2017-04-10
delivered,1,electronics,2017-04-11
delivered,3,electronics,2017-04-15
delivered,2,electronics,2017-04-17
delivered,3,electronics,2017-04-19
delivered,1,electronics,2017-04-20
delivered,1,electronics,2017-04-21
delivered,6,electronics,2017-04-23
delivered,2,electronics,2017-04-24
delivered,2,electronics,2017-04-25
delivered,4,electronics,2017-04-26
delivered,3,electronics,2017-04-27
delivered,4,electronics,2017-04-28
delivered,1,electronics,2017-04-30
delivered,3,electronics,2017-05-03
delivered,4,electronics,2017-05-04
delivered,2,electronics,2017-05-06
delivered,2,electronics,2017-05-07
delivered,1,electronics,2017-05-08
delivered,3,electronics,2017-05-09
delivered,1,electronics,2017-05-10
delivered,4,electronics,2017-05-12
delivered,5,electronics,2017-05-13
delivered,4,electronics,2017-05-14
delivered,6,electronics,2017-05-15
delivered,1,electronics,2017-05-16
delivered,1,electronics,2017-05-17
delivered,3,electronics,2017-05-19
delivered,2,electronics,2017-05-20
delivered,4,electronics,2017-05-21
delivered,1,electronics,2017-05-22
delivered,1,electronics,2017-05-23
delivered,2,electronics,2017-05-24
delivered,1,electronics,2017-05-25
delivered,2,electronics,2017-05-27
delivered,3,electronics,2017-05-28
delivered,3,electronics,2017-05-29
delivered,2,electronics,2017-05-30
delivered,4,electronics,2017-05-31
delivered,5,electronics,2017-06-01
delivered,2,electronics,2017-06-02
delivered,1,electronics,2017-06-04
delivered,1,electronics,2017-06-05
delivered,1,electronics,2017-06-06
delivered,2,electronics,2017-06-07
delivered,2,electronics,2017-06-08
delivered,2,electronics,2017-06-09
delivered,5,electronics,2017-06-12
delivered,2,electronics,2017-06-13
delivered,1,electronics,2017-06-14
delivered,1,electronics,2017-06-16
delivered,1,electronics,2017-06-17
delivered,1,electronics,2017-06-18
delivered,1,electronics,2017-06-19
delivered,2,electronics,2017-06-22
delivered,3,electronics,2017-06-23
delivered,1,electronics,2017-06-25
delivered,3,electronics,2017-06-27
delivered,2,electronics,2017-06-28
delivered,1,electronics,2017-06-29
delivered,1,electronics,2017-06-30
delivered,1,electronics,2017-07-01
delivered,2,electronics,2017-07-02
delivered,5,electronics,2017-07-03
delivered,1,electronics,2017-07-05
delivered,3,electronics,2017-07-06
delivered,8,electronics,2017-07-07
delivered,1,electronics,2017-07-08
delivered,3,electronics,2017-07-09
delivered,3,electronics,2017-07-10
delivered,4,electronics,2017-07-11
delivered,3,electronics,2017-07-12
delivered,1,electronics,2017-07-13
delivered,8,electronics,2017-07-14
delivered,1,electronics,2017-07-15
delivered,8,electronics,2017-07-16
delivered,3,electronics,2017-07-17
delivered,4,electronics,2017-07-18
delivered,5,electronics,2017-07-19
delivered,5,electronics,2017-07-20
delivered,1,electronics,2017-07-21
delivered,2,electronics,2017-07-22
delivered,3,electronics,2017-07-23
delivered,2,electronics,2017-07-24
delivered,4,electronics,2017-07-25
delivered,1,electronics,2017-07-26
delivered,3,electronics,2017-07-27
delivered,1,electronics,2017-07-28
delivered,1,electronics,2017-07-29
delivered,1,electronics,2017-07-30
delivered,6,electronics,2017-07-31
delivered,3,electronics,2017-08-01
delivered,2,electronics,2017-08-02
delivered,3,electronics,2017-08-03
delivered,1,electronics,2017-08-04
delivered,1,electronics,2017-08-06
delivered,2,electronics,2017-08-07
delivered,3,electronics,2017-08-08
delivered,2,electronics,2017-08-09
delivered,3,electronics,2017-08-10
delivered,3,electronics,2017-08-11
delivered,2,electronics,2017-08-12
delivered,5,electronics,2017-08-13
delivered,2,electronics,2017-08-14
delivered,2,electronics,2017-08-15
delivered,1,electronics,2017-08-16
delivered,2,electronics,2017-08-17
delivered,1,electronics,2017-08-18
delivered,4,electronics,2017-08-21
delivered,1,electronics,2017-08-22
delivered,2,electronics,2017-08-23
delivered,2,electronics,2017-08-24
delivered,1,electronics,2017-08-25
delivered,1,electronics,2017-08-27
delivered,3,electronics,2017-08-29
delivered,1,electronics,2017-08-30
delivered,3,electronics,2017-08-31
delivered,2,electronics,2017-09-01
delivered,2,electronics,2017-09-02
delivered,3,electronics,2017-09-03
delivered,3,electronics,2017-09-04
delivered,5,electronics,2017-09-05
delivered,1,electronics,2017-09-08
delivered,1,electronics,2017-09-09
delivered,1,electronics,2017-09-10
delivered,1,electronics,2017-09-11
delivered,3,electronics,2017-09-12
delivered,6,electronics,2017-09-13
delivered,1,electronics,2017-09-14
delivered,2,electronics,2017-09-15
delivered,4,electronics,2017-09-16
delivered,2,electronics,2017-09-18
delivered,4,electronics,2017-09-19
delivered,1,electronics,2017-09-20
delivered,2,electronics,2017-09-21
delivered,2,electronics,2017-09-22
delivered,1,electronics,2017-09-23
delivered,3,electronics,2017-09-24
delivered,5,electronics,2017-09-25
delivered,2,electronics,2017-09-26
delivered,3,electronics,2017-09-27
delivered,1,electronics,2017-09-28
delivered,3,electronics,2017-09-29
delivered,3,electronics,2017-09-30
delivered,2,electronics,2017-10-01
delivered,1,electronics,2017-10-02
delivered,2,electronics,2017-10-03
delivered,2,electronics,2017-10-04
delivered,1,electronics,2017-10-06
delivered,2,electronics,2017-10-07
delivered,2,electronics,2017-10-10
delivered,2,electronics,2017-10-11
delivered,1,electronics,2017-10-12
delivered,2,electronics,2017-10-13
delivered,2,electronics,2017-10-14
delivered,1,electronics,2017-10-15
delivered,4,electronics,2017-10-16
delivered,6,electronics,2017-10-17
delivered,3,electronics,2017-10-18
delivered,1,electronics,2017-10-19
delivered,1,electronics,2017-10-20
delivered,2,electronics,2017-10-23
delivered,2,electronics,2017-10-24
delivered,4,electronics,2017-10-25
delivered,2,electronics,2017-10-26
delivered,1,electronics,2017-10-27
delivered,2,electronics,2017-10-29
delivered,6,electronics,2017-10-30
delivered,8,electronics,2017-10-31
delivered,3,electronics,2017-11-01
delivered,2,electronics,2017-11-02
delivered,2,electronics,2017-11-04
delivered,1,electronics,2017-11-05
delivered,5,electronics,2017-11-06
delivered,2,electronics,2017-11-07
delivered,5,electronics,2017-11-08
delivered,4,electronics,2017-11-09
delivered,3,electronics,2017-11-10
delivered,2,electronics,2017-11-11
delivered,4,electronics,2017-11-12
delivered,6,electronics,2017-11-13
delivered,2,electronics,2017-11-14
delivered,2,electronics,2017-11-15
delivered,4,electronics,2017-11-16
delivered,3,electronics,2017-11-17
delivered,2,electronics,2017-11-18
delivered,6,electronics,2017-11-19
delivered,4,electronics,2017-11-20
delivered,6,electronics,2017-11-21
delivered,4,electronics,2017-11-22
delivered,5,electronics,2017-11-23
delivered,18,electronics,2017-11-24
delivered,18,electronics,2017-11-25
delivered,8,electronics,2017-11-26
delivered,19,electronics,2017-11-27
delivered,15,electronics,2017-11-28
delivered,18,electronics,2017-11-29
delivered,9,electronics,2017-11-30
delivered,11,electronics,2017-12-01
delivered,4,electronics,2017-12-02
delivered,7,electronics,2017-12-03
delivered,8,electronics,2017-12-04
delivered,5,electronics,2017-12-05
delivered,13,electronics,2017-12-06
delivered,14,electronics,2017-12-07
delivered,10,electronics,2017-12-08
delivered,7,electronics,2017-12-09
delivered,7,electronics,2017-12-10
delivered,9,electronics,2017-12-11
delivered,14,electronics,2017-12-12
delivered,6,electronics,2017-12-13
delivered,6,electronics,2017-12-14
delivered,5,electronics,2017-12-15
delivered,5,electronics,2017-12-16
delivered,5,electronics,2017-12-17
delivered,9,electronics,2017-12-18
delivered,7,electronics,2017-12-19
delivered,9,electronics,2017-12-20
delivered,6,electronics,2017-12-21
delivered,3,electronics,2017-12-22
delivered,2,electronics,2017-12-23
delivered,1,electronics,2017-12-24
delivered,3,electronics,2017-12-25
delivered,2,electronics,2017-12-26
delivered,10,electronics,2017-12-27
delivered,6,electronics,2017-12-28
delivered,6,electronics,2017-12-29
delivered,4,electronics,2017-12-30
delivered,5,electronics,2017-12-31
delivered,3,electronics,2018-01-01
delivered,19,electronics,2018-01-02
delivered,22,electronics,2018-01-03
delivered,12,electronics,2018-01-04
delivered,6,electronics,2018-01-05
delivered,8,electronics,2018-01-06
delivered,14,electronics,2018-01-07
delivered,7,electronics,2018-01-08
delivered,14,electronics,2018-01-09
delivered,16,electronics,2018-01-10
delivered,17,electronics,2018-01-11
delivered,6,electronics,2018-01-12
delivered,10,electronics,2018-01-13
delivered,10,electronics,2018-01-14
delivered,14,electronics,2018-01-15
delivered,14,electronics,2018-01-16
delivered,13,electronics,2018-01-17
delivered,15,electronics,2018-01-18
delivered,13,electronics,2018-01-19
delivered,4,electronics,2018-01-20
delivered,13,electronics,2018-01-21
delivered,14,electronics,2018-01-22
delivered,5,electronics,2018-01-23
delivered,15,electronics,2018-01-24
delivered,11,electronics,2018-01-25
delivered,13,electronics,2018-01-26
delivered,3,electronics,2018-01-27
delivered,3,electronics,2018-01-28
delivered,13,electronics,2018-01-29
delivered,13,electronics,2018-01-30
delivered,8,electronics,2018-01-31
delivered,15,electronics,2018-02-01
delivered,20,electronics,2018-02-02
delivered,10,electronics,2018-02-03
delivered,9,electronics,2018-02-04
delivered,18,electronics,2018-02-05
delivered,8,electronics,2018-02-06
delivered,11,electronics,2018-02-07
delivered,13,electronics,2018-02-08
delivered,7,electronics,2018-02-09
delivered,10,electronics,2018-02-10
delivered,9,electronics,2018-02-11
delivered,9,electronics,2018-02-12
delivered,9,electronics,2018-02-13
delivered,16,electronics,2018-02-14
delivered,16,electronics,2018-02-15
delivered,10,electronics,2018-02-16
delivered,10,electronics,2018-02-17
delivered,10,electronics,2018-02-18
delivered,12,electronics,2018-02-19
delivered,13,electronics,2018-02-20
delivered,11,electronics,2018-02-21
delivered,18,electronics,2018-02-22
delivered,9,electronics,2018-02-23
delivered,9,electronics,2018-02-24
delivered,13,electronics,2018-02-25
delivered,6,electronics,2018-02-26
delivered,13,electronics,2018-02-27
delivered,17,electronics,2018-02-28
delivered,8,electronics,2018-03-01
delivered,8,electronics,2018-03-02
delivered,5,electronics,2018-03-03
delivered,10,electronics,2018-03-04
delivered,7,electronics,2018-03-05
delivered,14,electronics,2018-03-06
delivered,10,electronics,2018-03-07
delivered,9,electronics,2018-03-08
delivered,13,electronics,2018-03-09
delivered,4,electronics,2018-03-10
delivered,2,electronics,2018-03-11
delivered,18,electronics,2018-03-12
delivered,4,electronics,2018-03-13
delivered,15,electronics,2018-03-14
delivered,11,electronics,2018-03-15
delivered,8,electronics,2018-03-16
delivered,6,electronics,2018-03-17
delivered,6,electronics,2018-03-18
delivered,9,electronics,2018-03-19
delivered,13,electronics,2018-03-20
delivered,13,electronics,2018-03-21
delivered,3,electronics,2018-03-22
delivered,7,electronics,2018-03-23
delivered,3,electronics,2018-03-24
delivered,8,electronics,2018-03-25
delivered,15,electronics,2018-03-26
delivered,9,electronics,2018-03-27
delivered,3,electronics,2018-03-28
delivered,6,electronics,2018-03-29
delivered,3,electronics,2018-03-30
delivered,4,electronics,2018-03-31
delivered,9,electronics,2018-04-01
delivered,16,electronics,2018-04-02
delivered,11,electronics,2018-04-03
delivered,5,electronics,2018-04-04
delivered,1,electronics,2018-04-05
delivered,7,electronics,2018-04-06
delivered,8,electronics,2018-04-07
delivered,8,electronics,2018-04-09
delivered,5,electronics,2018-04-10
delivered,8,electronics,2018-04-11
delivered,5,electronics,2018-04-12
delivered,5,electronics,2018-04-13
delivered,5,electronics,2018-04-14
delivered,9,electronics,2018-04-15
delivered,11,electronics,2018-04-16
delivered,6,electronics,2018-04-17
delivered,4,electronics,2018-04-18
delivered,11,electronics,2018-04-19
delivered,2,electronics,2018-04-20
delivered,1,electronics,2018-04-21
delivered,6,electronics,2018-04-22
delivered,7,electronics,2018-04-23
delivered,7,electronics,2018-04-24
delivered,11,electronics,2018-04-25
delivered,5,electronics,2018-04-26
delivered,10,electronics,2018-04-27
delivered,13,electronics,2018-04-28
delivered,8,electronics,2018-04-29
delivered,8,electronics,2018-04-30
delivered,5,electronics,2018-05-01
delivered,4,electronics,2018-05-02
delivered,16,electronics,2018-05-03
delivered,8,electronics,2018-05-04
delivered,3,electronics,2018-05-05
delivered,4,electronics,2018-05-06
delivered,18,electronics,2018-05-07
delivered,6,electronics,2018-05-08
delivered,9,electronics,2018-05-09
delivered,10,electronics,2018-05-10
delivered,10,electronics,2018-05-11
delivered,10,electronics,2018-05-12
delivered,9,electronics,2018-05-13
delivered,16,electronics,2018-05-14
delivered,19,electronics,2018-05-15
delivered,15,electronics,2018-05-16
delivered,6,electronics,2018-05-17
delivered,9,electronics,2018-05-18
delivered,4,electronics,2018-05-19
delivered,9,electronics,2018-05-20
delivered,8,electronics,2018-05-21
delivered,1,electronics,2018-05-22
delivered,2,electronics,2018-05-23
delivered,3,electronics,2018-05-24
delivered,5,electronics,2018-05-25
delivered,3,electronics,2018-05-26
delivered,4,electronics,2018-05-27
delivered,3,electronics,2018-05-28
delivered,4,electronics,2018-05-29
delivered,4,electronics,2018-05-30
delivered,4,electronics,2018-05-31
delivered,2,electronics,2018-06-01
delivered,2,electronics,2018-06-02
delivered,10,electronics,2018-06-03
delivered,5,electronics,2018-06-04
delivered,6,electronics,2018-06-05
delivered,5,electronics,2018-06-06
delivered,6,electronics,2018-06-07
delivered,6,electronics,2018-06-08
delivered,6,electronics,2018-06-09
delivered,7,electronics,2018-06-10
delivered,12,electronics,2018-06-11
delivered,12,electronics,2018-06-12
delivered,6,electronics,2018-06-13
delivered,3,electronics,2018-06-14
delivered,6,electronics,2018-06-15
delivered,3,electronics,2018-06-16
delivered,6,electronics,2018-06-17
delivered,4,electronics,2018-06-18
delivered,5,electronics,2018-06-19
delivered,7,electronics,2018-06-20
delivered,9,electronics,2018-06-21
delivered,9,electronics,2018-06-22
delivered,6,electronics,2018-06-23
delivered,7,electronics,2018-06-24
delivered,15,electronics,2018-06-25
delivered,6,electronics,2018-06-26
delivered,2,electronics,2018-06-27
delivered,6,electronics,2018-06-28
delivered,9,electronics,2018-06-29
delivered,3,electronics,2018-06-30
delivered,9,electronics,2018-07-01
delivered,4,electronics,2018-07-02
delivered,5,electronics,2018-07-03
delivered,2,electronics,2018-07-04
delivered,4,electronics,2018-07-05
delivered,1,electronics,2018-07-06
delivered,2,electronics,2018-07-07
delivered,4,electronics,2018-07-08
delivered,2,electronics,2018-07-09
delivered,2,electronics,2018-07-10
delivered,3,electronics,2018-07-11
delivered,2,electronics,2018-07-12
delivered,6,electronics,2018-07-13
delivered,4,electronics,2018-07-14
delivered,8,electronics,2018-07-15
delivered,6,electronics,2018-07-16
delivered,7,electronics,2018-07-17
delivered,7,electronics,2018-07-18
delivered,3,electronics,2018-07-19
delivered,5,electronics,2018-07-20
delivered,6,electronics,2018-07-21
delivered,10,electronics,2018-07-22
delivered,10,electronics,2018-07-23
delivered,5,electronics,2018-07-24
delivered,6,electronics,2018-07-25
delivered,3,electronics,2018-07-26
delivered,4,electronics,2018-07-27
delivered,4,electronics,2018-07-28
delivered,4,electronics,2018-07-29
delivered,8,electronics,2018-07-30
delivered,5,electronics,2018-07-31
delivered,9,electronics,2018-08-01
delivered,4,electronics,2018-08-02
delivered,3,electronics,2018-08-03
delivered,6,electronics,2018-08-04
delivered,3,electronics,2018-08-05
delivered,11,electronics,2018-08-06
delivered,10,electronics,2018-08-07
delivered,6,electronics,2018-08-08
delivered,8,electronics,2018-08-09
delivered,7,electronics,2018-08-10
delivered,6,electronics,2018-08-11
delivered,3,electronics,2018-08-12
delivered,3,electronics,2018-08-13
delivered,5,electronics,2018-08-14
delivered,3,electronics,2018-08-15
delivered,6,electronics,2018-08-16
delivered,3,electronics,2018-08-17
delivered,4,electronics,2018-08-18
delivered,3,electronics,2018-08-19
delivered,2,electronics,2018-08-20
delivered,3,electronics,2018-08-21
delivered,5,electronics,2018-08-22
delivered,2,electronics,2018-08-23
delivered,2,electronics,2018-08-24
delivered,2,electronics,2018-08-26
invoiced,1,electronics,2017-05-09
invoiced,1,electronics,2018-01-19
invoiced,1,electronics,2018-03-25
invoiced,1,electronics,2018-08-07
processing,1,electronics,2017-05-19
processing,1,electronics,2017-10-16
shipped,1,electronics,2017-05-19
shipped,1,electronics,2017-07-06
shipped,1,electronics,2017-07-11
shipped,1,electronics,2017-07-13
shipped,1,electronics,2017-11-10
shipped,1,electronics,2017-11-27
shipped,1,electronics,2017-12-12
shipped,1,electronics,2018-01-26
shipped,1,electronics,2018-01-31
shipped,2,electronics,2018-03-03
shipped,1,electronics,2018-03-04
shipped,1,electronics,2018-03-15
shipped,1,electronics,2018-03-16
shipped,1,electronics,2018-03-28
shipped,1,electronics,2018-04-06
shipped,1,electronics,2018-04-18
shipped,1,electronics,2018-05-03
shipped,1,electronics,2018-05-14
shipped,1,electronics,2018-07-01
unavailable,1,electronics,2016-10-05
delivered,1,fashio_female_clothing,2016-10-05
delivered,1,fashio_female_clothing,2017-01-24
delivered,1,fashio_female_clothing,2017-01-25
delivered,1,fashio_female_clothing,2017-02-10
delivered,1,fashio_female_clothing,2017-02-14
delivered,1,fashio_female_clothing,2017-02-26
delivered,1,fashio_female_clothing,2017-03-14
delivered,1,fashio_female_clothing,2017-04-13
delivered,2,fashio_female_clothing,2017-05-15
delivered,1,fashio_female_clothing,2017-05-16
delivered,1,fashio_female_clothing,2017-05-19
delivered,1,fashio_female_clothing,2017-06-10
delivered,1,fashio_female_clothing,2017-06-11
delivered,1,fashio_female_clothing,2017-06-14
delivered,1,fashio_female_clothing,2017-07-02
delivered,1,fashio_female_clothing,2017-07-18
delivered,1,fashio_female_clothing,2017-07-26
delivered,1,fashio_female_clothing,2017-07-31
delivered,1,fashio_female_clothing,2017-08-04
delivered,1,fashio_female_clothing,2017-08-10
delivered,2,fashio_female_clothing,2017-08-17
delivered,1,fashio_female_clothing,2017-09-03
delivered,2,fashio_female_clothing,2017-09-17
delivered,1,fashio_female_clothing,2017-09-18
delivered,1,fashio_female_clothing,2017-11-26
delivered,1,fashio_female_clothing,2017-11-29
delivered,1,fashio_female_clothing,2018-01-15
delivered,1,fashio_female_clothing,2018-01-22
delivered,1,fashio_female_clothing,2018-01-31
delivered,1,fashio_female_clothing,2018-02-14
delivered,4,fashio_female_clothing,2018-03-21
delivered,5,fashio_female_clothing,2018-04-27
delivered,1,fashio_female_clothing,2018-08-07
delivered,2,fashio_female_clothing,2018-08-22
invoiced,1,fashio_female_clothing,2017-11-13
processing,1,fashio_female_clothing,2017-02-25
shipped,1,fashio_female_clothing,2017-05-07
canceled,1,fashion_bags_accessories,2016-10-09
canceled,1,fashion_bags_accessories,2017-07-02
canceled,1,fashion_bags_accessories,2017-07-31
canceled,1,fashion_bags_accessories,2017-10-09
canceled,1,fashion_bags_accessories,2017-11-11
canceled,1,fashion_bags_accessories,2018-04-02
delivered,4,fashion_bags_accessories,2016-10-06
delivered,1,fashion_bags_accessories,2016-10-08
